Fecha	Título	Link	Perma.cc
38043.0	"Se declara inocente Nazar en nuevo juicio"	"http://archivo.eluniversal.com.mx/nacion/108177.html"	"https://perma.cc/TE4L-8VWH"
38044.0	"Citan al creador de los \"Halcones"	"http://archivo.eluniversal.com.mx/nacion/108213.html"	"https://perma.cc/PXU9-DL8V"
38046.0	"Se interrogó a rebelde en la DFS, sospechan"	"http://archivo.eluniversal.com.mx/nacion/108281.html"	"https://perma.cc/22L3-69M7"
38058.0	"Niega general relación con \"Halcones"	"http://archivo.eluniversal.com.mx/nacion/108675.html"	"https://perma.cc/EN5Z-3PSW"
38060.0	"Se integra Sosamontes a comité de la Femospp"	"http://archivo.eluniversal.com.mx/nacion/108729.html"	"https://perma.cc/G63R-HA2Q"
38092.0	"Conceden amparo a Miguel Nazar Haro"	"http://archivo.eluniversal.com.mx/nacion/109713.html"	"https://perma.cc/E9VW-KK8V"
38097.0	"No a la \"Fiscalía Especial"	"http://archivo.eluniversal.com.mx/editoriales/21407.html"	"https://perma.cc/F3XH-LENY"
38098.0	"Reformas al Código Penal"	"http://archivo.eluniversal.com.mx/editoriales/21418.html"	"https://perma.cc/4HLM-QMW2"
38098.0	"Moya Palencia no declara ante fiscalía"	"http://archivo.eluniversal.com.mx/nacion/109959.html"	"https://perma.cc/WDJ8-ER8T"
38127.0	"Ayudará UNAM a la fiscalía especial"	"http://archivo.eluniversal.com.mx/nacion/111105.html"	"https://perma.cc/2NYH-DNN2"
38138.0	"Elogian negativa de amparo a Nazar"	"http://archivo.eluniversal.com.mx/nacion/111487.html"	"https://perma.cc/T5KU-UJRH"
38147.0	"Se acumulan cargos contra Nazar Haro"	"http://archivo.eluniversal.com.mx/nacion/111858.html"	"https://perma.cc/CY3N-8SPU"
38148.0	"Nazar Haro me hizo ver mi suerte varias veces"	"http://archivo.eluniversal.com.mx/nacion/111903.html"	"https://perma.cc/8APW-GT55"
38148.0	"Critican resultados de fiscalía"	"http://archivo.eluniversal.com.mx/nacion/111904.html"	"https://perma.cc/LZ5R-E3MF"
38149.0	"Incluyen genocidio en el caso de \"Halcones"	"http://archivo.eluniversal.com.mx/nacion/111916.html"	"https://perma.cc/KHJ3-4NPE"
38149.0	"Fox no muestra intención de hacer justicia: Monsiváis"	"http://archivo.eluniversal.com.mx/nacion/111923.html"	"https://perma.cc/73HD-SE2V"
38153.0	"Urben librar órdenes de aprehensión por \"halconazo"	"http://archivo.eluniversal.com.mx/nacion/112076.html"	"https://perma.cc/92SN-TJGV"
38174.0	"CNDH: deben deslindarse cargos por \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/112925.html"	"https://perma.cc/9DFT-EDLL"
38178.0	"Buscan más datos sobre \"guerra sucia"	"http://archivo.eluniversal.com.mx/nacion/113115.html"	"https://perma.cc/B47C-BPAL"
38178.0	"Divide a gobernadores informe de la Fiscalía"	"http://archivo.eluniversal.com.mx/nacion/113116.html"	"https://perma.cc/W5VH-LHFU"
38180.0	"No a la impunidad"	"http://archivo.eluniversal.com.mx/columnas/39852.html"	"https://perma.cc/EG6M-V4YZ"
38180.0	"Consignación de Echeverría, nuevo escándalo"	"http://archivo.eluniversal.com.mx/columnas/39836.html"	"https://perma.cc/H6X3-WA6P"
38180.0	"Castigo a culpables de la \"guerra sucia\", reitera PRD"	"http://archivo.eluniversal.com.mx/nacion/113181.html"	"https://perma.cc/DU8D-9NTA"
38181.0	"Rechaza LEA acusaciones de genocidio"	"http://archivo.eluniversal.com.mx/nacion/113211.html"	"https://perma.cc/H4NL-EGUT"
38181.0	"Cierra filas PRI con Echeverría"	"http://archivo.eluniversal.com.mx/nacion/113200.html"	"https://perma.cc/HR7X-B7SP"
38182.0	"Pide la PGR detener a ex jefe policiaco"	"http://archivo.eluniversal.com.mx/nacion/113261.html"	"https://perma.cc/64F3-3RNZ"
38182.0	"Aplazan consignación de expediente del \"halconazo"	"http://archivo.eluniversal.com.mx/nacion/113283.html"	"https://perma.cc/YLU3-QGRV"
38182.0	"Buscan fortalecer la defensa de priístas"	"http://archivo.eluniversal.com.mx/nacion/113285.html"	"https://perma.cc/SWR6-GQXW"
38188.0	"¡El pasado ya es pasado!"	"http://archivo.eluniversal.com.mx/editoriales/22957.html"	"https://perma.cc/48VS-Y2CK"
38188.0	"Alegato jurídico de los inculpados"	"http://archivo.eluniversal.com.mx/editoriales/22955.html"	"https://perma.cc/349V-66AW"
38188.0	"No hay delito que perseguir, alegan"	"http://archivo.eluniversal.com.mx/nacion/113499.html"	"https://perma.cc/67WJ-GYAX"
38189.0	"Muñoz Ledo: peligra la transición, si no se resuelven conflictos del pasado"	"http://archivo.eluniversal.com.mx/nacion/113580.html"	"https://perma.cc/T69Q-HDHF"
38189.0	"Tendrá la fiscalía 2 juzgados para la consignación"	"http://archivo.eluniversal.com.mx/nacion/113579.html"	"https://perma.cc/U4ZU-2SGS"
38189.0	"Define el PRI defensa jurídica"	"http://archivo.eluniversal.com.mx/nacion/113578.html"	"https://perma.cc/B3EL-VJW5"
38190.0	"Descartan consignaciones por genocidio"	"http://archivo.eluniversal.com.mx/nacion/113629.html"	"https://perma.cc/6A23-HZYR"
38190.0	"En \"guerra sucia\", el PRI defenderá a instituciones"	"http://archivo.eluniversal.com.mx/nacion/113620.html"	"https://perma.cc/496S-6AYV"
38191.0	"Consignación: un precedente invaluable"	"http://archivo.eluniversal.com.mx/editoriales/23015.html"	"https://perma.cc/23N8-BBKB"
38191.0	"Estrategia\" informativa"	"http://archivo.eluniversal.com.mx/columnas/40132.html"	"https://perma.cc/E4CP-73B6"
38191.0	"Fortalece y beneficia al país: AN"	"http://archivo.eluniversal.com.mx/nacion/113668.html"	"https://perma.cc/TE99-WAAY"
38191.0	"Denuncia el PRI \"linchamiento"	"http://archivo.eluniversal.com.mx/nacion/113665.html"	"https://perma.cc/KU59-TMT4"
38191.0	"Ex presidente preocupado"	"http://archivo.eluniversal.com.mx/nacion/113664.html"	"https://perma.cc/VV9B-A8ES"
38191.0	"Reinaron caos y silencio"	"http://archivo.eluniversal.com.mx/nacion/113663.html"	"https://perma.cc/54TX-GUWX"
38192.0	"No debe temblar el país: Juventino Castro"	"http://archivo.eluniversal.com.mx/primera/16819.html"	"https://perma.cc/EYD4-C6TV"
38192.0	"Hoy deciden si arrestan a Echeverría"	"http://archivo.eluniversal.com.mx/nacion/113726.html"	"https://perma.cc/3DMP-HSAD"
38192.0	"Genocidio, el delito\"; es absurdo: Velásquez"	"http://archivo.eluniversal.com.mx/nacion/113731.html"	"https://perma.cc/UU8T-DRP5"
38192.0	"Se sentía lejos de la cárcel"	"http://archivo.eluniversal.com.mx/nacion/113738.html"	"https://perma.cc/A67M-LU4Y"
38193.0	"Sigilo\", la consigna del 'halconazo' / Que por el momento, Echeverría duerme tranquilo / Primera derrota del fiscal especial, ¿será la única?"	"http://archivo.eluniversal.com.mx/columnas/40160.html"	"https://perma.cc/74FE-PMB9"
38193.0	"La batalla apenas empieza: ex líder"	"http://archivo.eluniversal.com.mx/nacion/113759.html"	"https://perma.cc/7EXA-ALCP"
38193.0	"Niegan orden de arresto"	"http://archivo.eluniversal.com.mx/nacion/113757.html"	"https://perma.cc/48Y9-HBD6"
38193.0	"El abogado de Echeverría y la paradoja del genocidio"	"http://archivo.eluniversal.com.mx/nacion/113760.html"	"https://perma.cc/7EHD-PXH8"
38193.0	"Fiscalía pierde primer round por \"halconazo"	"http://archivo.eluniversal.com.mx/primera/16821.html"	"https://perma.cc/Z8RM-ZWCN"
38193.0	"Entre la violencia legal y la ideológica"	"http://archivo.eluniversal.com.mx/nacion/113774.html"	"https://perma.cc/3KP8-74ZA"
38194.0	"Una derrota para todos"	"http://archivo.eluniversal.com.mx/editoriales/23076.html"	"https://perma.cc/5K7V-GLKU"
38194.0	"Histórico fallo de juez no ordenar arresto a LEA"	"http://archivo.eluniversal.com.mx/columnas/40195.html"	"https://perma.cc/N7NG-E7DD"
38194.0	"Lleva fiscalía a la Corte caso del \"halconazo"	"http://archivo.eluniversal.com.mx/primera/16826.html"	"https://perma.cc/DJ48-7MBH"
38194.0	"AMLO: papel de la fiscalía, lamentable"	"http://archivo.eluniversal.com.mx/nacion/113798.html"	"https://perma.cc/3VU2-TTVA"
38194.0	"NYT: las promesas de justicia de Fox se han vuelto nada"	"http://archivo.eluniversal.com.mx/nacion/113794.html"	"https://perma.cc/FSH3-YF6H"
38194.0	"Prevé Bátiz proceso internacional "	"http://archivo.eluniversal.com.mx/nacion/113800.html"	"https://perma.cc/96CR-RM87"
38195.0	"Consignación deficiente y amañada de Carrillo Prieto"	"http://archivo.eluniversal.com.mx/columnas/40240.html"	"https://perma.cc/NA3J-VDUW"
38195.0	"Ven en la PGR débil el expediente del 71"	"http://archivo.eluniversal.com.mx/primera/16831.html"	"https://perma.cc/N7R8-GDN6"
38195.0	"Discrepan legisladores por fallo del juez sobre el caso"	"http://archivo.eluniversal.com.mx/nacion/113832.html"	"https://perma.cc/77J5-7U94"
38196.0	"Apela la fiscalía decisión de juez"	"http://archivo.eluniversal.com.mx/nacion/113869.html"	"https://perma.cc/4XRJ-3F23"
38205.0	"Mutilaron el expediente sobre \"halconazo\": fiscal"	"http://archivo.eluniversal.com.mx/nacion/114178.html"	"https://perma.cc/86CS-VLL6"
38205.0	"Entrega alegatos"	"http://archivo.eluniversal.com.mx/nacion/114174.html"	"https://perma.cc/L65T-HU5T"
38206.0	"Existe averiguación de la PGR, insiste fiscalía"	"http://archivo.eluniversal.com.mx/nacion/114218.html"	"https://perma.cc/9PR4-7ZUW"
38209.0	"Desaparecieron pruebas de 1997, señala defensa de LEA"	"http://archivo.eluniversal.com.mx/nacion/114310.html"	"https://perma.cc/V92S-C9FL"
38209.0	"De la Barreda debe comparecer hoy"	"http://archivo.eluniversal.com.mx/nacion/114311.html"	"https://perma.cc/YRN3-Z4VV"
38211.0	"Malabares, los cargos contra LEA"	"http://archivo.eluniversal.com.mx/nacion/114399.html"	"https://perma.cc/YWW3-WFCC"
38211.0	"Conocía Fiscalía desde 2002 desaparición de documentos"	"http://archivo.eluniversal.com.mx/nacion/114398.html"	"https://perma.cc/82ZT-GR9R"
38218.0	"Ratifican amparo a Miguel Nazar Haro"	"http://archivo.eluniversal.com.mx/nacion/114709.html"	"https://perma.cc/7MCM-RWKL"
38227.0	"Pide PGR a Corte atraer el \"halconazo"	"http://archivo.eluniversal.com.mx/nacion/115051.html"	"https://perma.cc/DQ4K-F6K4"
38232.0	"Causa controversia propuesta para crear comisión de la verdad"	"http://archivo.eluniversal.com.mx/nacion/115223.html"	"https://perma.cc/D5QQ-KBMK"
38233.0	"Desinterés de Fox: fiscal"	"http://archivo.eluniversal.com.mx/nacion/115261.html"	"https://perma.cc/3SJ9-NTBF"
38235.0	"Nueva orden de captura contra ex titular de DFS"	"http://archivo.eluniversal.com.mx/nacion/115326.html"	"https://perma.cc/L8AU-MUMK"
38238.0	"Aplazan consignación de expediente sobre 68"	"http://archivo.eluniversal.com.mx/nacion/115421.html"	"https://perma.cc/C8Y5-RGL2"
38262.0	"Se prepara pliego de consignaciones: fiscal"	"http://archivo.eluniversal.com.mx/nacion/116315.html"	"https://perma.cc/LX3W-8XDZ"
38269.0	"Detiene la PGR a implicado en el caso Piedra Ibarra"	"http://archivo.eluniversal.com.mx/nacion/116619.html"	"https://perma.cc/KSV5-Y68F"
38274.0	"Predomina la ley y no un juego de fuerzas: Carrillo"	"http://archivo.eluniversal.com.mx/nacion/116783.html"	"https://perma.cc/Z4JZ-NPVN"
38275.0	"Formal prisión a partícipe en desaparición"	"http://archivo.eluniversal.com.mx/nacion/116836.html"	"https://perma.cc/CJ6Z-U9T8"
38284.0	"Condena tribunal popular a LEA"	"http://archivo.eluniversal.com.mx/nacion/117194.html"	"https://perma.cc/LX5Z-X6UK"
38284.0	"Detendrán a altos ex funcionarios de Guerrero"	"http://archivo.eluniversal.com.mx/nacion/117195.html"	"https://perma.cc/JK6Y-L9PU"
38320.0	"Trasladan a Nazar Haro a su casa del DF"	"http://archivo.eluniversal.com.mx/nacion/118537.html"	"https://perma.cc/J277-PEER"
38329.0	"Ordena IFAI abrir archivo de matanza de 1971"	"http://archivo.eluniversal.com.mx/notas/258659.html"	"https://perma.cc/UK6Q-K483"
