file	duration	year	candidate	round	date1	time1	date2	time2	date3	time3	source	notes	content
"Brazil_2010_Dilma_15"	638	2010	"Dilma"	1	"9/18/2010"	"n"	""	""	""	""	"YouTube"	""	"PNAD shows Brazilians' life improved this year; Brazil's doing great despite crisis; Thanks to government policy; Highlights of the PNAD; Dilma: I have experience; I'll meet the goals of PAC 2; Details of the PAC 2; Health, ed proposals; We'll benefit Brazilians; Brazil's economy so bad I had to leave for Japan; shipbuilding industry improved, he returned; Now Brazil's doing well; People: Brazil's doing great; Beneficiaries of housing policy; Dilma: I'll give everyone a house; I understand what it means to have a house; goals for Minha Casa, Minha Vida; Dilma is qualified; We did great under Lula; We'll do great; Dilma's up in the polls"
"Brazil_2010_Dilma_16"	638	2010	"Dilma"	1	"9/21/2010"	"n"	""	""	""	""	"YouTube"	""	"programa Dilma presidente; a \"\"New Brazil\"\"; Izaque's story; Dilma's words on Izaque and naval industry; Dilma's work and how to keep improving projects; first woman in many political positions; jingle \"\"Gente Brasileira\"\"; program Luza para Todos and testimonies; Dilma will continue improving naval industry Jo�o C�ndido; water project at the Sert�o and testimonies; 2010, more jobs created in Brazil's history; Dilma's words on PAC2; list of projects done around Brazil under Lula and Dilma; Dilma's testimony on how to keep improving things; Lula's testimony on how to make Brazil the best country in the world and his support to Dilma; this show is dedicated to people living with deficiencies and list of social programs to support them; jingle \"\"Dilma\"\""
"Brazil_2010_Dilma_17"	638	2010	"Dilma"	1	"9/23/2010"	"n"	""	""	""	""	"YouTube"	""	"Dilma will do great things for science and technology; Brazil's doing great in sci and tech; We'll promote it; Specific proposals; I promoted a wind farm in RS; Lula gov invested in tech training; Students showing off their tech school; We'll build tech schools in towns over 50,000 pop; Dilma will invest in career training; Brazil's doing great in sci and tech; scientific advancements; The world looks to Brazil; Dilma is qualified; We'll grow more thanks to pre-sal; Pre-sal discovery and its repurcussions for Brazil; We will reap the pre-sal benefits in various areas; Various specific social policy proposals; Kid with medical training thanks to ProUni; Brazil changed for the better (and will continue with Dilma); We want a better Brazil; Dilma received by adoring crowds"
"Brazil_2010_Dilma_18"	638	2010	"Dilma"	1	"9/25/2010"	"n"	""	""	""	""	"YouTube"	""	"programa Dilma presidente; Petrobras, second most important petroleum company in the world; Dilma will continue; song \"\"deixo em tuas m�os\"\"; Nordeste and its changes under Lula; Dilma will continue improving things in the Nordeste; South regions and its changes under Lula; Dilma will continue improving things in the South; Dilma leading polls; PAC; Dilma at Complexo de Alem�o and words on PAC2; North region and its changes under Lula and Dilma's continuation; Centro Oeste region and its changes under Lula and Dilma's continuation; Dilma's words on the importance of agriculture and livestocks in Brazil; list of Dilma's projects; Dilma's testimony on her government plan; song \"\"deixo em tuas m�os meu povo\"\""
"Brazil_2010_Dilma_19"	638	2010	"Dilma"	1	"9/28/2010"	"n"	""	""	""	""	"YouTube"	""	"Life is good in Brazil; Now there is school busing in rural areas; Rural electrification; Ambulance service; Bricklayer with a job; Improvements in pensions customer service; Thanks to tax cuts I bought a car; Brazil better now than before; Dilma on the better Brazil; I'll work for a better Brazil in the future; Dilma's many infrastructure projects; Various econ policy accomplishments; Many policy accomplishments under the current government; Petrobras just became world's 2nd largest oil firm, 4th largest firm; Lula on Petrobras and its success; Petrobras was weak in the prior government; But Lula put Dilma in charge of Petrobras, a good idea; Details of pre-sal discovery; I strengthened Petrobras; And now it will keep benefiting Brazil; Dilma's a woman, she's qualified; Lula and I built a better country; Brazil today is a great country; Dilma will take the next steps"
"Brazil_2010_Dilma_20"	638	2010	"Dilma"	1	"9/30/2010"	"n"	""	""	""	""	"YouTube"	""	"programa Dilma presidente; change under Lula and continuation with Dilma; Dilma's testimony on her government model; Lula's support; Dilma's words on how to keep improving things; North region and testimonies of change; Lula's support to Lula; South region and testimonies of change; Dilma's testimony on improvements and projects in the center-west; Centro Oeste region and testimonies of change; Dilma at Fortaleza; Lula's own story as a nordestino leaving for the South, and how things have changed; Nordeste region and testimonies of change; Dilma at Bahia; Sudeste region and testimonies of change; Dilma is a guarantee for a better Brazil; Dilma at Belo Horizonte, where all started for her; how to vote for Dilma; Lula asking to vote for Dilma; Dilma's testimony on how she wants to govern; jingle \"\"Meu Brasil t� querendo Dilma\"\"; Sunday is Dilma's day"
"Brazil_2010_Dilma_21"	600	2010	"Dilma"	2	"10/8/2010"	"n"	""	""	""	""	"YouTube"	""	"Dilma did great in first round; Thanks for the vote, and the strong vote for women; Optimistic about the future; Dilma has the most votes and the most support; She will have support of majority in congress, majority of governors; Now is time to elect Dilma pres; Vote Dilma to keep changing Brazil; Dilma will do good for us in Bahia; Dilma is growth, distribution, etc.; Brazil will vote Dilma; Dilma's qualities; She's going to advance; We will advance; Vote Dilma; pol support will facilitate pro-development partnerships with states; We'll prioritize Minha Casa Minha Vida; Beneficiaries of housing policy; Dilma: I'll give everyone a house; I understand what it means to have a house; goals for Minha Casa, Minha Vida; specific social policies; security proposals; Raise min wage, create jobs; Dilma the woman; Anonymous attacks on the Internet against Dilma; She's honest, respects life, religions; Visit website to respond to these lies; Lula: they told lies about me too; But I won and look at all the great things I did; I value life; Compare FHC gov to Lula gov and see who did better; I'm being attacked but will maintain high road; I envision a better future; If FHC/Serra were in government you wouldn't have BF, jobs, etc."
"Brazil_2010_Dilma_22"	599	2010	"Dilma"	2	"10/9/2010"	"n"	""	""	""	""	"YouTube"	""	"classifying things under Serra and FHC's government; classifying things under Lula and Dilma; accomplishments under Lula and Dilma; \"\"Uma casa brasileira\"\": a family's testimony and discussion with Dilma; first woman in many important political positions; PAC; Dilma knows what needs to be done;; PAC2; Dilma's words on PAC2; Brazil's support to Dilma; Sergio Cabral's support to Dilma; Dilma's testimony; Lula interviewing Dilma"
"Brazil_2010_Dilma_23"	600	2010	"Dilma"	2	"10/10/2010"	"n"	""	""	""	""	"YouTube"	""	"If FHC/Serra were in government you wouldn't have BF, jobs, etc.; I want to keep changing Brazil; Dilma's childhood; In school I came to believe in change; More personal history; Sensation of being a mother; Dilma has experience; Women's leadership qualities; Dilma has experience; She did Luz para Todos; In FHC's gov they wanted to charge for rural electrification; Benefits of Luz para Todos; She was in charge of Minha Casa Minha Vida and PAC; She has a role in BF; Strengthening families was important for us; Brazil has become a better country; We did what we promised; Dilma's experience and qualities; We need to do this, that, etc.; Only the rich benefited under FHC; Lula, Dilma gave rights to everyone; Dilma's education proposals; Health proposals; PAC and PAC 2; reduce deforestation, promote non-poluting energy; That's what she'll do for Brazil; Pro-Uni scholarships; Youth will have more university access; I'm prepared to be pres; Dilma will govern for the people"
"Brazil_2010_Dilma_24"	599	2010	"Dilma"	2	"10/11/2010"	"n"	""	""	""	""	"YouTube"	""	"intro; highlights of the presidential debate; privatization; differences between government models; investment; abortion; hate campaign; continuity of programs; commitment with Brazil; continuity and innovation; Brazil's support to Dilma; politicians' support; Dilma's testimony on why she wants to be president; Brazil without Lula and/or Dilma"
"Brazil_2010_Dilma_25"	600	2010	"Dilma"	2	"10/12/2010"	"n"	""	""	""	""	"YouTube"	""	"Dilma the woman; Policy (mainly social) accomplishments; Dilma the woman; Lula and Dilma have governed exceptionally well; She has the character to do the job; Serra's government was very different from what Dilma wants; SP under Serra had very poor housing policy; I created Minha Casa Minha Vida; We'll build many more houses; We walk the walk don't just talk the talk; Minha Casa Minha Vida puts money in hands of citizens; FHC didn't do jack; Serra did letter in terms of income redistribution; We brought Brazilians out of poverty; Not in previous gov; I'll fight poverty; Specific policies to do this; Guy explains how great BF is; Then via Proximo Passo he becomes a mason; Now my life is better, I got a scholarship for my daughter's law school; Dilma is a better future; Dilma is continuity of Lula; She will govern well b/c political support; Issue of privatization; Many firms privatized under Serra; We value national industry esp. Petrobras; By law pre-sal revenues have to be spent on social policy; specific social policies; security proposals; Raise min wage, create jobs; Today is children's day; We did a lot for children, youth, adults, seniors"
"Brazil_2010_Dilma_26"	599	2010	"Dilma"	2	"10/13/2010"	"n"	""	""	""	""	"YouTube"	""	"intro; Dilma's words on Brazil's transformation; accomplishments under Lula and Dilma; Dilma's words on the Brazil she wants; continuity and innovation; Brazil's reality under Serra and FHC; Dilma's words on the importance of comparing governments; story of Marc�lio and Mar�a; Dilma's social programs to suppor the Brazilian family; politicians' support; Dilma's testimony on her government style; Dilma's bio; success in the first round; Lula's support to Dilma"
"Brazil_2010_Dilma_27"	600	2010	"Dilma"	2	"10/14/2010"	"n"	""	""	""	""	"YouTube"	""	"Dilma was head of Petrobras oversight and it discovered pre-sal; fair to privatize Petrobras/pre-sal?; I won't privatize them; Serra's advisor said they might privatize pre-sal; We passed a law guaranteeing that pre-sal revenues are for social priorities; We defend national industry; They only think of privatizing; They caved to the world on the international stage; FHC privatized a ton and Serra was in charge; Serra also privatized in the SP gov, e.g. Nossa Caixa; My vision is different from theirs; We strengthened Petrobras; We stregnthened BNDES and state banks; We stregnthened Brazil; Brazil's economy so bad I had to leave for Japan; shipbuilding industry improved, he returned; Now Brazil's doing well; Lula: this country is doing great; People: Brazil's doing great; Brazil today is a great country; Dilma will take the next steps; I'll strenghten the shipbuilding industry; new oil tanker built in Brazil; We're proud of this; Dilma social policy proposals; Dilma is tough; Serra is fickle changes jobs a lot; We support Dilma; She will govern well b/c political support; Second round is a comparison between two models of governing; They privatized, had unemployment, etc.; We enrich Brazilians and preserve patrimony; Dilma personal history; Dilma is qualified; Responsible for Lula gov social programs; Contact with international leaders; Got the most votes of any woman in history; Lula: she is qualified and deserves credit for accomplishments; Dilma, mother, grandmother"
"Brazil_2010_Dilma_28"	599	2010	"Dilma"	2	"10/15/2010"	"n"	""	""	""	""	"YouTube"	""	"intro; Dilma's testimony on her work style and goals; Universidade Aberto do Brasil; Dilma's words on education; story of Lorene; Lorene and Dilma talking about ProUni; education accomplishments under Lula; Lula's testimony on education and support to Lula; higher ed REUNI at Ouro Preto and Cabo Frio; problems with S�o Paulo's education under Serra; Dilma's words on teachers' day; Dilma's bio; success in the first round; Lula's support to Dilma; Dilma around Brazil and people's support"
"Brazil_2010_Dilma_29"	600	2010	"Dilma"	2	"10/16/2010"	"n"	""	""	""	""	"YouTube"	""	"Historically Brazil was unequal; Then Lula, Dilma came along and fixed it with BF; Woman: BF changed my life; More to come with Dilma; Today is World Nutrition Day; Prior govs ignored it; Lula gov did a great job; I'll do social policy; Story of a woman getting BF job training; Poverty gets worse under FHC/Serra; Better under Lula/Dilma; We will focus on poverty in cities, rural areas; Specific policy proposals for doing this; Include more people in Pronaf; Min wage little purchasing power under FHC/Serra; Better under Lula/Dilma; Dilma's infrastructure projects; God bless our president I love him; Dilma will strengthen shipbuilding industry; Social policy commitments; Choose between two models, good economy and bad; She will govern well b/c political support; Dilma is continuity of Lula; No income transfer under FHC/Serra; BF reaches millions of people; Lula made sure everyone eats three meals a day; I'll do the same; I was part of the gov that diminished poverty; We are committed to the people to get ahead; Dilma is qualified; She's getting support at her events; PP supports her; More on campaign events; FHC, Serra privatized a lot; Serra would privatize pre-sal; Dilma will not"
"Brazil_2010_Dilma_30"	599	2010	"Dilma"	2	"10/17/2010"	"n"	""	""	""	""	"YouTube"	""	"privatization under Serra and FHC; intro; Dilma at Pr�-Sal and anti-privatization; Dilma's goals; Brasil Sorridente; Sa�de da Fam�lia; Dilma's words on the importance of investing in women's health; UPAs and Dilma's testimony; list of projects Dilma will continue and finish; first woman in many important political positions; Dilma's project to improve health system; Dilma at S�o Paulo; politicians' support; Dilma at Belo Horizonte; Lula's testimony;"
"Brazil_2010_Dilma_31"	600	2010	"Dilma"	2	"10/18/2010"	"n"	""	""	""	""	"YouTube"	""	"Choose between two models, good economy and bad; This question came up during the debate; Dilma is committed to that Brazil of transformation; Serra is committed to the past; It's about past versus future; We did great things in the Lula gov; Serra privatized electricity and tried to change Petrobras name; No effective drug policy in SP; I'll get rid of PCC in SP; We invested more in security than FHC; Dilma talked about Erenice case; And called on Serra to be transparent about Paulo Preto; Details on the Erenice investigations; Serra never investigated Paulo Preto case; Paulo Preto funneled caixa 2 money to Serra; Serra lied about it; Details about Paulo Preto's ties to Serra; Dilma keeps Brazil moving forward; We paid IMF debt and now lend to them; We created lots of jobs; They wanted us to deal with the crisis the wrong way; We created jobs, consumption; Ed policies; health policy; country that respects the environment; my gov will worry about the people; Dilma's infrastructure projects; emergency medicine, tech schools; Cid Gomes: we'll partner with Dilma on policy priorities; infrastructure projects in Rio; Sergio Cabral: Dilma was there for all our projects in RJ; More infrastructure projects"
"Brazil_2010_Dilma_32"	599	2010	"Dilma"	2	"10/19/2010"	"n"	""	""	""	""	"YouTube"	""	"intro; clip on \"\"Lulas and Dilmas\"\"; Dilma's pans for the future; numbers of Lula's government; Dilma's testimony on improving life quality; Dilma will continue improving all social programs; Dilma's words on education, health and security; list of Dilma's projects; Dilma's words on social housing; housing project; Dilma's testimony on Pr�-Sal; list of projects Dilma will continue and finish; Dilma knows she can do it; Michel Terner's testimony; Lula's testimony; Chico Buarque's support; Gilberto Gil's support; Dilma leading polls"
"Brazil_2010_Dilma_33"	600	2010	"Dilma"	2	"10/20/2010"	"n"	""	""	""	""	"YouTube"	""	"FHC, Serra privatized a lot; Serra would privatize pre-sal; Dilma will not; Serra would privatize pre-sal and end Lula programs; Artists/intellectuals support Dilma at RJ event; Chico Buarque: Dilma has great qualities; Brazil treats all countries equally; Dilma is truth over lies; We need Dilma for progress; Knows the value of life; What's at stake is privatization of pre-sal, Petrobras; The economy grew with income distribution; It is possible to end poverty; Honor the women; Dilma has support; Dilma knows the country; don't change team that's winning; she's with the people; she's doing a lot now; Dilma is the future; first woman pres; she'll continue Lula's advances; she's a great manager; I want a woman; Jos� Serra will be bad for the country; Choose between two models, good economy and bad; Social policy proposals; She'll do public works; Many, many infrastructure projects; Importance of anti-discrimination; Serra has always cut social programs in office; Dilma won't privatize Petrobras, pre-sal"
"Brazil_2010_Dilma_34"	599	2010	"Dilma"	2	"10/21/2010"	"n"	""	""	""	""	"YouTube"	""	"jingle \"\"meu Brasil t� querendo Dilma\"\"; intro; Lula's words on privatization; Dilma discussing Pr�-Sal; privatization under Serra and FHC; Dilma; Petrobr�s' exploration of Pr�-Sal; Pr�-Sal's investment in social programs; Dilma's testimony; Dilma, minister of energy and mines; Dilma's bio; Lula's support; Lula's words on how to make Brazil a world potency; Dilma leading polls; Serra will continue Lula's programs, but stopped Alckmin's programs; Serra's criticism of Bolsa Fam�lia; Serra scandal"
"Brazil_2010_Dilma_35"	600	2010	"Dilma"	2	"10/22/2010"	"n"	""	""	""	""	"YouTube"	""	"Paulo Preto accusations; environment is a challenge; she has a track record with non-polluting energy projects; wind farm I built in RS; Lula/Dilma worked to prevent deforestation; FHC/Serra didn't protect environment; Deforestation up in FHC/Serra; Many gains in Lula/Dilma gov; Our approach achieves growth, protects environment; Brazil has been recognized globally for environmental policy; I'll look out for the people; Various specific social policy proposals; sustainable development is important; I'll promote growth and social policy and take care of environment; She's getting support of PV leaders; PV figures endorse; Campaign event in Goiania; Lula: vote Dilma for my birthday present; teachers say Serra ignores education; she gets support of academics; rector: we want to keep moving forward; she'll look out for ed, science, tech; vote Dilma for ed; Lula: it's a choice between 2 models of education; She's up in the polls; Paulo Preto accusations"
"Brazil_2010_Dilma_36"	599	2010	"Dilma"	2	"10/23/2010"	"n"	""	""	""	""	"YouTube"	""	"Serra's document saying he was not going to be a candidate again; intro; comparing Serra and FHC with Lula and Dilma; World Cup and Olympic games in Brazil; Dilma's testimony on infrastructure projects to host these events; cities that will host the World Cup; job creations; PAC; World Cup and Olympic games advantages; clip \"\"� gol\"\"; Dilma's support to sports as a mean to social inclusion; after-school programs and sports programs; more sports and recreation programs under that Dilma will create; comparing Serra and FHC with Lula and Dilma; positive effects of the WC and Olympic games; Lula's words on the WC and Olympic games; Dilma leading polls; Brazil's support"
"Brazil_2010_Dilma_37"	600	2010	"Dilma"	2	"10/24/2010"	"n"	""	""	""	""	"YouTube"	""	"Brazil doesn't want to return to past, interrept progress; Dilma is progress, Serra goes backwards; artists, intellectuals with Dilma; Artists/intellectuals support Dilma at RJ event; Chico Buarque: Dilma has great qualities; Brazil treats all countries equally; Dilma is truth over lies; We need Dilma for progress; What's at stake is privatization of pre-sal, Petrobras; The economy grew with income distribution; It is possible to end poverty; Honor the women; Dilma has support; Dilma knows the country; don't change team that's winning; she's with the people; first woman pres; she's doing a lot now; she's a great manager; she'll continue Lula's advances; I want a woman; She's competent, knows problems; Jos� Serra will be bad for the country; Choose between two models, good economy and bad; she'll continue infrastructure projects; Various specific social policy proposals; Various infrastructure projects; Lula and his team governed Brazil well; She has great qualities; Thanks for the support for building a better Brazil; We grew the economy and distributed income; Let's make Brazil the best in the world; She's getting tons of support; Serra lied about intending to stay in mayor's office 4 years"
"Brazil_2010_Dilma_38"	599	2010	"Dilma"	2	"10/25/2010"	"n"	""	""	""	""	"YouTube"	""	"intro; cities, agriculture and food; Deval's story; Dilma's testimony on work in rural areas; agriculture under Serra and FHC; agriculture; positive stats of Lula and Dilma's government; Dilma's new projects in the agricultural sector; testimonies of agriculture workers; creation of the ministry of fisheries; Dilma's support to various social programs around Brazil; Lula's testimony; Dilma's support to rural workers and families; list of cities where Dilma will be; Pre-Sal"
"Brazil_2010_Dilma_39"	540	2010	"Dilma"	2	"10/26/2010"	"n"	""	""	""	""	"YouTube"	""	"Won't privatize Petrobras/pre-sal; Serra offended Dilma in debate; Dilma showed she'll keep advancing; PAC projects; Serra you don't know nordeste; Erenice case was investigated; Paulo Preto case; government can investigate or not; SP Metro bid rigging accusation; Serra left out crucial info when discussing pre-sal; Used to be that foreign firms could participate; We changed the model to direct revenues to a fund; You want to privatize; You don't know your party's position or are indecisive; Dilma generates jobs; Serra doesn't respond; FHC generated 5 million jobs; We did three times more through specific mechanisms; Health proposals; Environmental accomplishments; My commitment to the people; Clear social policy proposals; I'm prepared; Personal history; Administrative experience; In charge of various social policy programs; International contacts, most votes for a woman; She's up in the polls"
"Brazil_2010_Dilma_40"	602	2010	"Dilma"	2	"10/27/2010"	"n"	""	""	""	""	"YouTube"	""	"privatization of Pr�-Sal; intro; types of governments; Dilma's words on economic crisis, inflation, and other problems of past governments; accomplishments under Lula; Serra's attacks to Bolsa Fam�lia; people's testimonies on better quality of life and support to Dilma; Dilma's comments on criticism of Serra to the present government; economic stability and economic plan for Dilma's government; Lula's testimony; Dilma's support to social programs around Brazil; vote for Dilma; Dilma's testimony on economy; Dilma leading polls; Lula's birthday"
"Brazil_2010_Dilma_41"	600	2010	"Dilma"	2	"10/28/2010"	"n"	""	""	""	""	"YouTube"	""	"Lula a worker president, one of the people; Dilma the female president; Dilma's childhood; In school I came to believe in change; More personal history; Sensation of being a mother; Dilma has experience; Women's leadership qualities; Dilma has experience; She did Luz para Todos; In FHC's gov they wanted to charge for rural electrification; Benefits of Luz para Todos; She was in charge of Minha Casa Minha Vida and PAC; Brazil a better country that can grow, distribute income; We showed we respect the people; She'll make Brazil a better country; I can make Brazil a better country; I'm voting Dilma b/c of her proposals; She will govern well b/c political support; Dilma is continuity of Lula; Policy goals; Lula: vote, don't abstain; Dilma's rallies; She's leading the surveys; Serra's advertising is misleading on pre-sal; No privatization under Lula/Dilma; Wiill not privatize; Clarifying the pre-sal exploration question; Pre-sal earnings go into fund; He says PAC projects halted; Specific PAC projects ongoing; He's desparate, behind in surveys"
"Brazil_2010_Dilma_42"	599	2010	"Dilma"	2	"10/29/2010"	"n"	""	""	""	""	"YouTube"	""	"Brazil is awake; Dilma's testimony; 35 Brazilian male presidents; Lula's small bio and testimony; first woman president; Dilma's government commitment with kids; \"\"We are Dilma\"\"; Brazil is awake; Dilma's support to the youth; higher education; the Brazil the youth wants; Dilma's words on employment; Dilma's support to all workers; the Brazil people want; Brazil is awake for women; Dilma's words on women and her own testimony; the Brazil women want; Dilma's goal to end poverty and support the middle classes; Brazil is getting ready to say goodbye to Lula; Lula's testimony and support to Dilma; Dilma's continuation of Lula's word; first woman president of Brazil"
"Brazil_2010_Serra_01"	438	2010	"Serra"	1	"8/17/2010"	"n"	""	""	""	""	"YouTube"	""	"He became health minister; Before Serra situation was bad; He did great things as health minister; Serra, you invinted the AIDS cocktail; Built hospitals; Serra did good things; Programa Saude de Familia; Serra talks about program; More health accomplishments; Woman who benefited from health policy; We'll do good things in health; Sad current state of health; Introducing M�e Brasileira program; Details of program; He's security for pregnant women; Details on the program in SP; AME program in SP; As pres he'll take it to all Brazil; Proposal for disabilities; Similar program he did as governor; My son's being well treated; He'll take this program nationwide; More specific health proposals; Importance of this issue"
"Brazil_2010_Serra_02"	438	2010	"Serra"	1	"8/19/2010"	"n"	""	""	""	""	"YouTube"	""	"Serra's political life; Serra's words on courage; AIDS' campaign and treatment; drugs use and abuse; crack; Serra's words on drugs; user and doctor's testimony; public clinics to fight drug dependency; story of Maria Eugenia; Serra's comments on Maria Eugenia's story and drug dependency treatment"
"Brazil_2010_Serra_03"	438	2010	"Serra"	1	"8/21/2010"	"n"	""	""	""	""	"YouTube"	""	"Serra bio; economics training and professor; can't understand what Dilma says; two teachers in classroom: Serra's idea; He's doing great things in ed; implemented a cash prize for good schools; teachers: ed's important; Serra ed program; Boy: I got training as nurse assistant; importance of ed; we need ed checkups, etc.; I did this in SP; will do it as pres; details of SP tech training program; These students got tech training; Serra analyzes tech training needs; Ed policy commitments; I'll be a friend of the youth; Brazil is not the perfect place Dilma says it is"
"Brazil_2010_Serra_04"	438	2010	"Serra"	1	"8/24/2010"	"n"	""	""	""	""	"YouTube"	""	"two teachers per class; Serra's social programs and testimonies; Serra's words on employment; Bolsa Fam�lia's continuation; drinkable water; Serra's commitment with youth and higher education/technical school; Serra discussing with students, families, workers; Pastor Carlos Alheman's support; jingle \"\"Agora Serra presidente do Brasil\"\"; Dilma already chosing ministers"
"Brazil_2010_Serra_05"	438	2010	"Serra"	1	"8/26/2010"	"n"	""	""	""	""	"YouTube"	""	"I believe in continuity; Serra implemented unemployment insurance; Generic drugs law; He continued/expanded on public works projects in SP; We'll vote for Serra; Continuity is important; Why didn't they continue my health programs?; I'll continue what's good, fix what needs fixing; PAC projects with no progress; I'll fix what needs fixing, change what needs changing; Serra has good proposals; Drugs delivered through mail; two teachers in reading classes; Various health policies; I'm prepared; Serra is being attacked--illegal investigations into bank account"
"Brazil_2010_Serra_06"	438	2010	"Serra"	1	"8/28/2010"	"n"	""	""	""	""	"YouTube"	""	"Serra addressing women; story of Dona Varinha; Serra's social programs and testimonies; Serra's words on Brazilian women; women's health; Serra's words on social housing; Serra's testimony of Bolsa Alimenta��o and continuation of Bolsa Fam�lia; Serra's accomplishments as governor; A�cio Neves' support; Serra's testimony"
"Brazil_2010_Serra_07"	438	2010	"Serra"	1	"8/31/2010"	"n"	""	""	""	""	"YouTube"	""	"Programs from SP can be scaled up but you have to know how; A lot of people live in substandard housing; I solved this problem in SP; Serra built apartments in Heliopolis transforming the favela; Dilma has no responsibility for this project; Another public housing unit he built; He built schools, tech training centers; Doing this in all Brazil would be great; I come from simple background; I know having a place to live is important; He built thousands of public housing units; This is where Dilma's program does worst; More on the public housing he built; I have experience in public office, I'm independent and can get things done; UPAs under Dilma function poorly; Situation is very bad; UPAs under Dilma function poorly"
"Brazil_2010_Serra_08"	438	2010	"Serra"	1	"9/2/2010"	"n"	""	""	""	""	"YouTube"	""	"Dilma's campaign scandals and past  Lula's campaigns scandals; Serra's testimony on the scandal involving spying his daughter; Serra's bio and accomplishments; people's support; jingle \"\"Agora Serra presidente do Brasil\"\""
"Brazil_2010_Serra_09"	442	2010	"Serra"	1	"9/4/2010"	"n"	""	""	""	""	"YouTube"	""	"Brazil's a great country; Experience matters; Serra has it; Obras; Health accomplishments as minister; Obras as mayor; Accomplishments as governor; He's competent; We need to know candidates backgrounds; I'm independent, don't depend on a sponsor; I won't break into bank accounts; I won't be friendly with rogue nations; I won't give gov jobs to party members; 40 years of experience; Report on campaign events; This election is about your vote; important policy areas; With your vote we can do more; A petista broke into Serra's daughter's bank account; Headlines; People denounce; One guy who accused a petista had his account tampered with; messing with candidate's daughter happened before; Collor and Lula's daughter in 1989; Collor is with Dilma"
"Brazil_2010_Serra_10"	438	2010	"Serra"	1	"9/7/2010"	"d"	""	""	""	""	"YouTube"	""	"jingle \"\"� a cor\"\"; Serra's words on Independence Day; Serra's political life and accomplishments; Serra's projects if elected; people's support to Serra; Serra at Minas; Serra is thankful for all the support; Dilma's campaign projects are lies and testimonies"
"Brazil_2010_Serra_11"	444	2010	"Serra"	1	"9/7/2010"	"n"	""	""	""	""	"YouTube"	""	"jingle \"\"'e a cor\"\": Serra's goals to make a Brazil better; Serra's political life and accomplishments; people's support; government proposals; Serra around Brazil; Serra is grateful for people's support; Dilma's campaign projects are lies and testimonies"
"Brazil_2010_Serra_12"	439	2010	"Serra"	1	"9/9/2010"	"n"	""	""	""	""	"YouTube"	""	"PT broke into my son in law's bank account; I believe in democracy; Public transport problematic in Brazil; Gov isn't helping; Transport bad in most cities, good in SP; He did great things with trains, Metro in SP; Plans for Metro construction as president; Reduce gasoline tax; Reduce gasoline tax; Bilhete Unico, like in SP, in major cities; Details on bilhete unico; He'll do it in Salvador too; Various proposals; I'll work hard, not beholden to anyone; report on campaign events"
"Brazil_2010_Serra_13"	439	2010	"Serra"	1	"9/11/2010"	"n"	""	""	""	""	"YouTube"	""	"Serra presidente; Serra's words on what it takes to be president; public security's failure under Dilma; Serra's words on public security; list of criminals out of jail; Serra's words on impunity; Serra's projects if elected; Serra's political life and accomplishments; people's support; scandals of Dilma's campaign"
"Brazil_2010_Serra_14"	438	2010	"Serra"	1	"9/14/2010"	"n"	""	""	""	""	"YouTube"	""	"importance of infrastructure projects; short bio; planned infrastructure projects; health accomplishments; various accomplishments, mostly infrastructure; hard working etc.; improved health; he's got the best proposal; specific proposals--obras; importance of regional development; fed gov doing poorly here; I'll invest in all the obras we need; I'll invest in job training; Serra's job training/creation accomplishments; report on campaign events; Casa Civil has been full of scandals; Dirceu and mensal�o; linking Dilma to Dirceu and Erenice"
"Brazil_2010_Serra_15"	438	2010	"Serra"	1	"9/16/2010"	"n"	""	""	""	""	"YouTube"	""	"intro on Brazil; Serra's political life and accomplishments; international support; Serra's testimony; minimum salary; Serra's testimony on minimum salary; Serra's projects if elected; Serra visiting families and their words of support; PT's scandals"
"Brazil_2010_Serra_16"	438	2010	"Serra"	1	"9/18/2010"	"n"	""	""	""	""	"YouTube"	""	"Serra has experience; Dilma does not; Serra does; public transport is poor; I'll do bilhete unico; Serra comes from humble origins; I sold fruit in the family stand; Serra created FAT--unemployement insurance, job training; Serra's obras; He is hard working; He knows the poor; With the World Cup, Olympics coming up, we need obras; We have to win the Cut but also health, education, etc; Various social policy proposals; I did great things for health for elderly; I'll adjust pensions to 10%; He did generic drugs for old folks; will do pension increase; more revelations about the Erenice case; more revelations about the Erenice case; the people comment"
"Brazil_2010_Serra_17"	441	2010	"Serra"	1	"9/21/2010"	"n"	""	""	""	""	"YouTube"	""	"Serra's words on scandals; jingle \"\"Serra � do bem\"\"; Serra's testimony on minimum salary; story of Dona Josefina; testimonies of what people could do with a higher salary; Serra addressing women; Serra's support to women and social programs; women's health; employment; 2 teachers per class; FaTecs and technical schools; subway system; Serra at rally"
"Brazil_2010_Serra_18"	438	2010	"Serra"	1	"9/23/2010"	"n"	""	""	""	""	"YouTube"	""	"some people say my pensions proposal is unrealistic; it's always that way in campaigns; they said that about FAT, generic drugs, AIDS policy, etc; I'll raise pensions to 10%; I like that proposal; Serra comes from humble origins; I sold fruit in the family stand; He went to public schools and did well; He did a lot for ed; teacher: he did a lot for ed; built dozens of schools in SP; teaching is better thanks to Serra; specific ed policies; ed is important; ed proposals; tech schools in SP; extending this program nationwide would be great; job creation, tech training scholarships; Various specific proposals; I have confidence in him; I ask for your vote"
